,open,high,low,close,volume
2023-01-22 04:30:00,18444.09788132306,18501.026226070884,18409.46447691907,18473.061830535218,606.909955775035
2023-01-22 04:45:00,18474.368419479688,18550.785037951446,18398.505683480176,18482.37925299197,1289.098990755819
2023-01-22 05:00:00,18487.9809562496,18553.619528165476,18416.617040905403,18480.291804767257,931.7733773120369
2023-01-22 05:15:00,18486.753006034374,18526.4183102012,18457.029320474783,18498.24218245099,794.7766772072503
2023-01-22 05:30:00,18499.811035456594,18568.67007887908,18421.308967516426,18495.583453615225,762.6450858626642
2023-01-22 05:45:00,18489.119739707898,18595.33976955075,18459.123794406318,18506.832471776597,623.4382439290414
2023-01-22 06:00:00,18507.29778216735,18546.277369753956,18486.345846267697,18517.056589037118,830.1773386948835
2023-01-22 06:15:00,18514.980218764857,18583.629768996503,18514.980218764857,18552.577485306145,680.7318610578977
2023-01-22 06:30:00,18553.949441909597,18609.47062568007,18453.449746947368,18547.01692886607,741.7455601794139
2023-01-22 06:45:00,18548.501349123308,18548.501349123308,18490.271427094747,18515.759587456203,644.9050762179392
2023-01-22 07:00:00,18503.566934465893,18543.721260891376,18493.221410916754,18519.426437520826,569.8481274858582
2023-01-22 07:15:00,18518.97469183078,18523.78217283914,18412.676874219647,18509.875211549992,652.8948287920592
2023-01-22 07:30:00,18509.123033611042,18546.399628906936,18491.553270986762,18528.949406512893,875.8732566768123
2023-01-22 07:45:00,18534.510400367817,18556.61751059616,18499.70396598988,18517.546898895398,648.6333444344478
2023-01-22 08:00:00,18523.483079644575,18546.622471164257,18479.19536297822,18500.59483850355,755.6292168121716
2023-01-22 08:15:00,18499.225333455524,18531.272480901647,18479.777951165426,18498.904279564747,509.4647759231531
2023-01-22 08:30:00,18501.24121426487,18540.550959655793,18484.5381446614,18506.300867632504,969.3081512954944
2023-01-22 08:45:00,18513.042035657003,18545.93998683848,18468.282288850005,18487.876441889217,894.310390758178
2023-01-22 09:00:00,18495.969110923834,18504.8842603528,18452.523088923663,18478.41203191792,874.9613610880097
2023-01-22 09:15:00,18477.652297706834,18503.402178328724,18396.33132925695,18458.428988797437,620.7945850125637
2023-01-22 09:30:00,18459.79274774495,18543.295191764715,18456.981112274174,18488.48885534477,585.7747348259222
2023-01-22 09:45:00,18487.530249912517,18499.056563421374,18444.2251285218,18461.279671935245,625.0104078542275
2023-01-22 10:00:00,18457.589678906366,18487.17535006396,18453.378956678003,18466.162900536634,768.2576147179329
2023-01-22 10:15:00,18479.61971324926,18514.76034113943,18469.62441991738,18503.29044234608,1366.575716799456
2023-01-22 10:30:00,18503.80027160104,18534.61081933384,18441.838083939474,18464.22294985024,1240.6591272723049
2023-01-22 10:45:00,18454.56114842621,18479.7698078408,18416.55223654704,18458.116203976948,519.0582780876805
2023-01-22 11:00:00,18458.536578623272,18469.47854521115,18364.80571908115,18432.908066832202,618.9262422639243
2023-01-22 11:15:00,18432.0280875301,18439.773687646957,18381.35921526564,18421.635672486405,754.3257025120294
2023-01-22 11:30:00,18421.40936785928,18514.10889314198,18392.504939582494,18425.209783784103,657.1613209687057
2023-01-22 11:45:00,18420.37323410742,18497.09799978729,18393.90972938509,18431.51608533526,811.1788766148816
2023-01-22 12:00:00,18429.551219489542,18497.90326694672,18401.252288419055,18433.31823114269,856.6090466731667
2023-01-22 12:15:00,18441.130339252213,18466.959985029116,18403.0235445539,18415.897897375467,584.7412040468008
2023-01-22 12:30:00,18407.011514472655,18467.04542368371,18407.011514472655,18437.419734535506,990.9678907519566
2023-01-22 12:45:00,18428.169034410468,18483.039714633433,18428.169034410468,18470.02195961203,758.347179358812
2023-01-22 13:00:00,18468.91925161595,18514.707513051864,18464.29519494486,18490.85050685378,815.1769682684755
2023-01-22 13:15:00,18494.831014925585,18494.831014925585,18393.2828907536,18469.316774812145,1332.1970364210965
2023-01-22 13:30:00,18469.210056680786,18543.95999264522,18450.06108121363,18486.33969046948,590.3661364921638
2023-01-22 13:45:00,18482.801020113173,18497.928031669497,18454.977606629844,18485.811853314477,783.2711922209904
2023-01-22 14:00:00,18488.14826368274,18521.074021297765,18451.71500956131,18471.28684517514,610.793930300698
2023-01-22 14:15:00,18477.361625356843,18481.22112254487,18430.995423611468,18469.432121968035,598.3071468802074
2023-01-22 14:30:00,18472.50473012908,18530.691457461086,18472.50473012908,18513.20597493987,875.5235907990237
2023-01-22 14:45:00,18517.894010214703,18528.730062014456,18452.182096044067,18493.06458734872,995.7715749150345
2023-01-22 15:00:00,18494.143147000672,18537.458289240134,18446.97058507072,18479.446544179063,1618.144527877777
2023-01-22 15:15:00,18478.399251469553,18510.90037421436,18442.828565031625,18484.199780761042,1213.3866258516398
2023-01-22 15:30:00,18488.11185394617,18531.641080820602,18433.102243806363,18472.836948886255,618.2656125007886
2023-01-22 15:45:00,18478.06184518873,18596.13950553005,18463.535866679533,18502.898475874234,730.2232233842512
2023-01-22 16:00:00,18507.38848156022,18578.935228812566,18403.59724112539,18520.77329380935,727.9048463293468
2023-01-22 16:15:00,18515.184842479313,18528.787780845276,18467.086605839497,18511.689234081055,567.931415559299
2023-01-22 16:30:00,18513.895136534888,18522.66035619947,18441.499251852645,18501.937435109263,666.5815210703189
2023-01-22 16:45:00,18499.129606257422,18551.010570984494,18444.06069625296,18502.762274919045,664.621541683835
2023-01-22 17:00:00,18503.267812041973,18522.538028168223,18428.966226556324,18488.841390514062,2147.4978194506484
2023-01-22 17:15:00,18487.061006255146,18487.061006255146,18419.25372463839,18463.518046754307,1173.7580848944144
2023-01-22 17:30:00,18465.728046033197,18475.49789333165,18426.250470386356,18462.756044279613,521.0820190416113
2023-01-22 17:45:00,18465.79686222633,18465.79686222633,18419.476566618687,18444.292592408583,655.326318745141
2023-01-22 18:00:00,18459.27590481274,18492.802619700273,18355.726085619484,18436.79344085827,1565.1121720462475
2023-01-22 18:15:00,18437.17987896198,18457.772198515242,18411.955565274857,18423.436978857975,558.7412210441549
2023-01-22 18:30:00,18423.942985159163,18472.46236640238,18398.53990633598,18430.312645749258,1322.925806005405
2023-01-22 18:45:00,18443.916874416835,18490.705999725757,18406.95220101289,18437.445083070015,1013.5401172940022
2023-01-22 19:00:00,18435.452395359152,18500.804484288576,18433.141428631054,18444.326775767233,791.9900582241866
2023-01-22 19:15:00,18445.356968408905,18503.758799719533,18435.232727415452,18474.81743019945,715.0832643833081
2023-01-22 19:30:00,18469.571104935752,18491.978975597776,18436.92703901434,18462.650367652153,626.1942552011086
2023-01-22 19:45:00,18465.750792626222,18538.822591184216,18425.40434867678,18465.360305797425,524.2307398881388
2023-01-22 20:00:00,18468.670566970657,18541.984111955473,18404.05708592736,18462.90819303749,516.7593316712965
2023-01-22 20:15:00,18452.511355645176,18495.868673869187,18416.29723355332,18478.21471067077,1015.2527191536743
2023-01-22 20:30:00,18475.566934873324,18563.593425964806,18475.566934873324,18519.405723108608,659.6623304315199
2023-01-22 20:45:00,18524.783581214535,18601.01733231586,18516.35463778544,18542.785815926392,622.8037850603249
2023-01-22 21:00:00,18544.460773343326,18592.814127559894,18477.211127797225,18530.809218503597,1007.9665320947188
2023-01-22 21:15:00,18524.385795112637,18564.696900105737,18524.385795112637,18552.505909435637,746.8616883170872
2023-01-22 21:30:00,18549.692248311378,18587.666819938524,18497.0947401567,18523.628192897788,844.8146540933154
2023-01-22 21:45:00,18531.070422422683,18569.224856688576,18501.373718692997,18523.50419849532,550.0599982483639
2023-01-22 22:00:00,18520.867246817535,18605.98780984077,18520.867246817535,18551.715025146386,585.3703964774595
2023-01-22 22:15:00,18547.07200476251,18567.796662066612,18483.92432363959,18554.129567019434,549.1344582480652
2023-01-22 22:30:00,18555.119011717637,18630.05169302706,18503.48613675737,18564.884640135468,553.5933101461663
2023-01-22 22:45:00,18566.83800021178,18589.49174125444,18553.602997704063,18570.351965760536,1293.657547701036
2023-01-22 23:00:00,18563.524437037748,18643.566382471126,18525.849181093196,18573.270743980887,800.4227455258041
2023-01-22 23:15:00,18575.596538518254,18621.156790456953,18573.129828764435,18587.06864818583,603.6849873468309
2023-01-22 23:30:00,18576.330917475163,18654.938658682855,18575.807910626445,18593.282546337305,590.0542613250457
2023-01-22 23:45:00,18591.514613627496,18632.217948718207,18517.726815113965,18596.036681337857,1089.0274062552983
2023-01-23 00:00:00,18595.179078776895,18627.955311983875,18540.851175914646,18606.754833371393,1500.993223994134
2023-01-23 00:15:00,18599.018493302472,18636.110261142872,18565.35726444607,18608.79145523168,1366.5893813643333
2023-01-23 00:30:00,18609.1861579969,18659.48595618807,18558.212086433017,18626.00241340349,1096.9217081750414
2023-01-23 00:45:00,18628.81669876095,18659.529446703793,18611.275718797813,18622.621037451532,618.8098442361568
2023-01-23 01:00:00,18620.619653461872,18636.90281109655,18570.379137555286,18611.613376788697,915.0703356412632
2023-01-23 01:15:00,18605.79540649413,18632.24191436796,18564.75890497616,18619.455860524973,680.4143361925314
2023-01-23 01:30:00,18617.048431403,18652.065964626316,18554.54928160141,18600.418137546858,569.5032345146453
2023-01-23 01:45:00,18600.765960846784,18669.043129811194,18582.253582338883,18604.69127859982,520.5233156658566
2023-01-23 02:00:00,18602.708401291555,18667.472608105916,18562.339785600954,18609.933245222634,1693.7057703686885
2023-01-23 02:15:00,18607.729042711293,18629.846036237683,18586.343721941255,18604.31148788649,686.5029280825195
2023-01-23 02:30:00,18599.320865275105,18671.2392353245,18558.439332477854,18608.86176243241,635.6407137907989
2023-01-23 02:45:00,18607.81170532337,18646.829834569915,18564.241888717046,18600.66088027793,699.8941208873055
2023-01-23 03:00:00,18604.281646413077,18650.30516845208,18583.65706574292,18617.95088957427,788.195759705224
2023-01-23 03:15:00,18621.57502918916,18648.385892578663,18537.84950195782,18626.65212763496,657.8562660120883
2023-01-23 03:30:00,18625.825739788852,18667.030272128963,18619.55134488422,18632.092699493627,712.2546627135505
2023-01-23 03:45:00,18633.052071723032,18737.389469770038,18595.191154580938,18678.736023242633,1625.3872599280746
2023-01-23 04:00:00,18677.492218207848,18684.479852831515,18635.84819708773,18653.92710154793,578.5672223678922
2023-01-23 04:15:00,18653.838213710733,18701.450628173203,18653.19373541491,18665.71224960151,1251.4668981717155
2023-01-23 04:30:00,18665.682558582175,18697.825509630657,18591.070960815883,18648.623234072296,1517.2992832455793
2023-01-23 04:45:00,18659.264290948304,18695.472866052634,18628.89626519489,18671.643082196362,1089.7104731689733
2023-01-23 05:00:00,18669.325124577852,18699.037791988085,18615.82267798602,18676.931214257107,1025.775611236239
2023-01-23 05:15:00,18674.654238479616,18678.63482285876,18576.94212602356,18660.63492438898,1243.1448752500448
2023-01-23 05:30:00,18666.1102467076,18711.544706051103,18628.89863850167,18659.734996768068,673.1336979399455
2023-01-23 05:45:00,18649.61305400576,18693.99344409163,18632.14309063026,18671.211846465456,917.2953204601391
2023-01-23 06:00:00,18674.46802127313,18743.388966458708,18633.112560011043,18670.963394155984,895.6629340136604
2023-01-23 06:15:00,18675.538603970792,18694.033876710386,18606.399600241704,18673.100295292763,852.5956085667775
2023-01-23 06:30:00,18679.466087779296,18695.287196294405,18662.60131960287,18683.734238246452,1221.4281473173762
2023-01-23 06:45:00,18673.066896273907,18753.896742919427,18656.7081118823,18693.485217645295,1402.0157643661787
2023-01-23 07:00:00,18684.890552390636,18688.993031366397,18639.241857826873,18669.363203242196,769.0570703132722
2023-01-23 07:15:00,18676.003435781302,18714.317373189668,18625.33348882088,18676.696177745278,965.4753863552257
2023-01-23 07:30:00,18670.81858089958,18688.637603547744,18637.660283674242,18673.652260587158,548.0165989721833
2023-01-23 07:45:00,18679.447814503856,18698.394348380003,18602.35898916894,18648.61349528314,751.7874677655813
2023-01-23 08:00:00,18660.906925852356,18683.87088146596,18622.41888557111,18652.60369503836,1357.3600591275397
2023-01-23 08:15:00,18653.915075680958,18700.911656385597,18620.602282904227,18642.159203621453,750.2229824650311
2023-01-23 08:30:00,18631.36585477842,18682.755433910617,18617.788941990344,18650.16110751689,542.350123181082
2023-01-23 08:45:00,18652.2482574109,18726.233375771277,18595.874984305832,18645.905789926524,1210.481834101056
2023-01-23 09:00:00,18638.707742112194,18662.36244686681,18630.28917990699,18648.137828043717,885.4333025621347
2023-01-23 09:15:00,18644.03350433809,18681.294355599635,18638.663675163665,18656.503764555662,775.4759076926551
2023-01-23 09:30:00,18652.060524765442,18708.86501321083,18595.823726757233,18653.12903427195,775.2317446122144
2023-01-23 09:45:00,18656.215017092443,18670.45986335252,18636.643730292024,18653.34644485418,513.5084386132693
2023-01-23 10:00:00,18653.97032740178,18654.49022004465,18622.65768805487,18640.690719586433,930.3386922714699
2023-01-23 10:15:00,18641.36904190182,18690.544542499116,18601.47902553339,18642.832711260813,989.25490421138
2023-01-23 10:30:00,18638.903447833836,18723.349403099306,18638.679374390085,18651.53668056822,721.097185919963
2023-01-23 10:45:00,18657.971519165872,18731.77775532561,18602.8298764812,18661.977169105405,646.3051389899814
2023-01-23 11:00:00,18671.264854138815,18700.376943458625,18635.62262328527,18675.06178696652,585.852887777814
2023-01-23 11:15:00,18670.715568715415,18706.487625538106,18670.715568715415,18690.438937179704,663.3401693783239
2023-01-23 11:30:00,18681.560081226067,18738.366191410223,18599.001921854586,18672.50689111275,1791.3970973787757
2023-01-23 11:45:00,18680.619319463465,18706.48387897485,18605.999290857057,18647.988363705634,1886.0258540131742
2023-01-23 12:00:00,18648.003049346753,18658.263994476056,18612.035989401895,18633.992589752073,1602.0346768681964
2023-01-23 12:15:00,18637.735137572647,18694.03983987851,18607.411267447766,18647.220828513386,624.6798728687327
2023-01-23 12:30:00,18648.089840552362,18714.845968678306,18562.696461411568,18656.392991032943,569.3968375489845
2023-01-23 12:45:00,18650.812351930785,18656.476321467708,18617.318081416473,18641.642162285236,666.4057182745084
2023-01-23 13:00:00,18645.806581529403,18645.806581529403,18554.99107544309,18603.91351963244,704.5240611045426
2023-01-23 13:15:00,18600.884505528895,18632.092519221827,18542.112362828182,18612.63999035821,541.0666924760121
2023-01-23 13:30:00,18606.80268742466,18645.49919576381,18566.214489516828,18616.004223526583,1058.1877001045136
2023-01-23 13:45:00,18628.870319801263,18646.299521212637,18608.221841072387,18623.797724511947,841.8379906198344
2023-01-23 14:00:00,18627.6619172821,18627.6619172821,18576.65035135212,18610.389637250122,632.4189296879626
2023-01-23 14:15:00,18618.92383714579,18661.037873593137,18587.25731212925,18628.44986542753,873.1646477681345
2023-01-23 14:30:00,18624.669701008675,18653.755633330642,18566.176417986495,18602.717562809903,963.0940454149869
2023-01-23 14:45:00,18602.542677926765,18640.375294892034,18590.7241549746,18607.11137985053,752.3297610339195
2023-01-23 15:00:00,18605.265841834836,18650.65964051177,18554.873991018754,18609.32253772666,657.7447480815188
2023-01-23 15:15:00,18608.183575403476,18649.604125579626,18586.204698773134,18599.922820731554,576.3255787546942
2023-01-23 15:30:00,18591.982008446717,18648.359938044632,18591.982008446717,18627.742556866404,1402.3271479958
2023-01-23 15:45:00,18629.726057178625,18657.311557742407,18541.07541464022,18622.834138061415,515.8567312181284
2023-01-23 16:00:00,18625.454206132694,18654.56770858323,18575.829128538775,18637.457993197357,621.0735387935306
2023-01-23 16:15:00,18633.771575123636,18671.121411286,18631.51426370623,18643.31724844612,743.9793882000179
2023-01-23 16:30:00,18649.84561384779,18673.482621993673,18598.194512804723,18624.007968634236,784.7966424917428
2023-01-23 16:45:00,18614.082259276347,18648.71153792838,18567.700234666936,18608.35578250447,569.7786263644946
2023-01-23 17:00:00,18603.828904628386,18653.556801548726,18594.05620956973,18614.62716786847,1526.6226635690682
2023-01-23 17:15:00,18613.519159589512,18653.323373645853,18579.38947888684,18596.891698740055,736.7035074726437
2023-01-23 17:30:00,18594.458336583935,18616.718040027758,18580.342523968844,18594.742274414115,1972.225129323383
2023-01-23 17:45:00,18597.389808992015,18657.584596537385,18574.81125618288,18590.94355990577,536.0778023950668
2023-01-23 18:00:00,18600.637127324866,18636.045438618872,18554.05355522584,18601.514360014065,878.665440493656
2023-01-23 18:15:00,18601.01683830251,18698.494089673353,18562.412233128147,18611.98734895503,1838.098929236923
2023-01-23 18:30:00,18609.46217880783,18631.692448650432,18557.631729879256,18614.07047660434,899.352878661903
2023-01-23 18:45:00,18619.65645133433,18661.76975917165,18613.057862480156,18625.51864733287,746.7755267951737
2023-01-23 19:00:00,18618.5045012102,18676.249878667153,18618.5045012102,18641.79080554172,1885.2039638359336
2023-01-23 19:15:00,18651.879709561115,18715.03342408238,18628.33975150825,18658.29909634563,1904.809970821094
2023-01-23 19:30:00,18657.44260507277,18694.672056665448,18627.215185298126,18665.494427221918,964.1605618482075
2023-01-23 19:45:00,18669.494298828133,18676.37369127907,18631.37559308236,18645.473295254294,562.0468259017679
2023-01-23 20:00:00,18642.164735079106,18718.66448958022,18633.98573218496,18655.065460841608,1228.3058023143615
2023-01-23 20:15:00,18649.858109281082,18677.797911669753,18633.602043058403,18664.745018835558,592.5420542659471
2023-01-23 20:30:00,18676.54136826836,18676.54136826836,18609.548326848024,18629.849617826883,722.8596617927602
2023-01-23 20:45:00,18627.62913878407,18627.62913878407,18576.186958828286,18598.541639091167,1154.6942059265186
2023-01-23 21:00:00,18594.728892203384,18603.48417775884,18544.14376860443,18587.87124403645,960.0901461697694
2023-01-23 21:15:00,18592.907040285092,18658.87099799343,18558.339705421033,18607.21168977743,684.1376443050066
2023-01-23 21:30:00,18614.27325996571,18628.316588184287,18563.470486142116,18596.92591182476,1939.213977648735
2023-01-23 21:45:00,18594.159266808183,18648.654531467575,18548.398263524297,18618.4119096776,703.0166040314231
2023-01-23 22:00:00,18619.073784060234,18689.216429821114,18612.87015677847,18634.26610965374,655.013240042679
2023-01-23 22:15:00,18620.930174515255,18665.901438126682,18620.930174515255,18634.26351981299,1307.7381955494136
2023-01-23 22:30:00,18636.85916932049,18682.734602670906,18603.392070883277,18644.72352773033,900.1969349201164
2023-01-23 22:45:00,18653.848881786238,18663.000384567396,18553.924097034578,18635.75471868812,664.6866852238945
2023-01-23 23:00:00,18635.656242241243,18684.845728722055,18624.082305949505,18640.242617596086,525.5326573933426
2023-01-23 23:15:00,18644.20138133554,18682.960583458273,18603.486686653963,18645.782218074233,805.7284655651001
2023-01-23 23:30:00,18635.684767483825,18674.613080002506,18589.00342119602,18644.623273549973,613.4906677366454
2023-01-23 23:45:00,18648.637719352464,18668.429310141382,18574.904085579015,18646.510022659848,950.7406205452561
2023-01-24 00:00:00,18652.525946377253,18697.510686336645,18543.460352494043,18632.820457151596,1137.782765983362
2023-01-24 00:15:00,18634.098200522258,18655.86812637892,18610.04978457687,18622.837379232747,624.9885229727146
2023-01-24 00:30:00,18620.04795045998,18620.04795045998,18548.693581234587,18591.840380434387,597.2149697834576
2023-01-24 00:45:00,18594.901457850476,18622.887641633126,18558.386530194075,18596.016149009352,713.3781542263572
2023-01-24 01:00:00,18589.049164447595,18620.176253711463,18554.44123301506,18598.311773778474,1242.867036162298
2023-01-24 01:15:00,18593.73966610036,18605.74659430183,18559.595822416984,18590.105269260817,806.2367831605836
2023-01-24 01:30:00,18585.29160467126,18626.13773283192,18555.067049535835,18610.893743499062,594.0794227066655
2023-01-24 01:45:00,18618.748763424403,18645.101432523985,18567.473513283177,18603.26264048455,621.8552525184991
2023-01-24 02:00:00,18603.633436808126,18706.39089096255,18555.247469951955,18621.017534673243,584.8355946080376
2023-01-24 02:15:00,18620.81833879732,18691.19477523294,18620.81833879732,18658.05682206941,1199.6139993685726
2023-01-24 02:30:00,18654.42291004399,18746.47412472901,18654.42291004399,18671.970459457065,1104.3547934739838
2023-01-24 02:45:00,18676.786242903774,18713.369411857333,18664.520563363334,18677.967201583426,876.3112210732529
2023-01-24 03:00:00,18680.1829582722,18696.351230014574,18640.91887964329,18681.120759016612,686.9309462722579
2023-01-24 03:15:00,18685.085356413227,18697.70820999257,18589.78779727773,18662.49361598105,628.9199340849467
2023-01-24 03:30:00,18653.482970943765,18687.374024735404,18652.419436218635,18665.208004678127,622.5871792476997
2023-01-24 03:45:00,18665.568077280604,18716.054319347364,18625.92715507882,18671.679559831697,710.0084940918579
2023-01-24 04:00:00,18681.410709788535,18743.63913195761,18681.410709788535,18721.968851670284,871.1339433263928
2023-01-24 04:15:00,18713.416506818376,18768.533283202334,18680.022371696512,18725.20179431042,648.6012822275056
2023-01-24 04:30:00,18732.163752452536,18747.859257255885,18703.07373509539,18728.45186164357,1615.5437481765775
2023-01-24 04:45:00,18739.470620909193,18761.96368659471,18667.427529643046,18733.078454583323,624.344667745135
2023-01-24 05:00:00,18724.941271176325,18724.941271176325,18683.677577863204,18710.453029366996,836.3377375516469
2023-01-24 05:15:00,18708.169182423822,18734.90502422,18674.70537393071,18701.648439160843,958.1748134391576
2023-01-24 05:30:00,18700.84548151582,18756.6512386797,18671.146869418822,18715.05133733255,690.4507465085231
2023-01-24 05:45:00,18720.838384912127,18756.604861686243,18712.736459945332,18726.34313626809,1044.4818045362774
2023-01-24 06:00:00,18724.755998541354,18724.755998541354,18625.848166275024,18682.662036312577,692.9865838484856
2023-01-24 06:15:00,18674.878000746812,18709.21705551727,18611.224933233538,18664.649610463934,970.1598745750632
2023-01-24 06:30:00,18661.724904206643,18679.386785563438,18585.715021372875,18653.41205327588,726.9833458419563
2023-01-24 06:45:00,18646.657736933805,18688.43077743353,18620.97754514126,18651.42953503467,708.8006877209522
2023-01-24 07:00:00,18651.75180059071,18654.42842755578,18619.699766299917,18634.91488496938,666.9496929336533
2023-01-24 07:15:00,18648.718255206826,18691.955195592553,18614.974013638603,18654.909762526786,640.2549863716102
2023-01-24 07:30:00,18658.59885686593,18719.551284341524,18643.56224641535,18679.155822198954,951.9376587802891
2023-01-24 07:45:00,18682.378420692363,18695.471562973995,18663.960024425294,18680.663617585302,1015.3189592042955
2023-01-24 08:00:00,18680.651960974075,18712.476477657376,18628.643908633232,18677.540631101525,1179.3786804502379
2023-01-24 08:15:00,18675.899717893568,18740.891414866313,18675.899717893568,18695.05751525896,755.8009420775152
2023-01-24 08:30:00,18694.884521167605,18732.360234349955,18644.838934794992,18688.648006342024,573.4093052343402
2023-01-24 08:45:00,18695.05938415079,18728.911947211905,18660.950438935623,18703.33630026111,582.9923308081097
2023-01-24 09:00:00,18696.810333634374,18772.916812638043,18668.206799847227,18707.631481357712,529.2111823359165
2023-01-24 09:15:00,18705.747438867278,18720.076417553886,18685.21253680153,18708.040290394943,821.5079282013234
2023-01-24 09:30:00,18701.98158097282,18788.58830571949,18661.352794756844,18739.587096684514,1986.3810414244417
2023-01-24 09:45:00,18741.583727266723,18770.09727838846,18715.4863366994,18754.92379264213,577.0916517502599
2023-01-24 10:00:00,18767.47096584907,18767.47096584907,18672.641169633058,18722.560396117326,866.3762773975385
2023-01-24 10:15:00,18721.76237105434,18762.312188936696,18669.95715029064,18723.257185889393,584.2126564309365
2023-01-24 10:30:00,18724.539010443747,18786.26639458408,18688.65430261051,18712.991682051023,563.590202942463
2023-01-24 10:45:00,18714.12627902945,18753.285475407232,18682.10290355581,18705.904750454505,1227.0143267940095
2023-01-24 11:00:00,18709.431641972016,18769.55503791082,18697.34470480704,18722.453099742776,590.0136843874735
2023-01-24 11:15:00,18719.68295428035,18734.16529666947,18689.280637824086,18718.304825384876,766.6608534013952
2023-01-24 11:30:00,18715.707524444744,18773.82461989141,18691.32156306738,18736.252513435305,628.603235542729
2023-01-24 11:45:00,18745.14774282999,18746.021338763974,18644.427649534093,18711.768310721847,1405.3703146561245
2023-01-24 12:00:00,18710.589115005594,18775.600359928067,18674.106140780037,18703.909971822333,682.6162345013615
2023-01-24 12:15:00,18704.157576186823,18746.804635533113,18643.703069982417,18703.263084346218,554.288337491588
2023-01-24 12:30:00,18714.161314942696,18714.161314942696,18650.367260744537,18674.361923946803,832.1779870884834
2023-01-24 12:45:00,18672.026125082066,18710.581741978778,18660.269631878196,18672.388722826392,803.8359707631441
2023-01-24 13:00:00,18670.245331725848,18691.28248666702,18617.813212284087,18668.189388109695,803.9566723426381
2023-01-24 13:15:00,18661.12635608291,18723.832833233944,18628.515423912075,18667.027310686768,619.1294234412892
2023-01-24 13:30:00,18655.777091480224,18736.889916887343,18655.777091480224,18682.761467302378,763.9643029432322
2023-01-24 13:45:00,18678.380431720725,18723.55037598668,18636.330611905527,18680.710048917696,1328.9995724591158
2023-01-24 14:00:00,18675.576839697234,18675.85454919504,18610.893156921364,18661.406395440463,570.895933954827
2023-01-24 14:15:00,18663.64199061092,18683.727014996955,18576.078493840512,18667.853785910396,686.0538497143998
2023-01-24 14:30:00,18664.310198541843,18752.656907276763,18609.47216693708,18690.29209121099,1429.7233214961661
2023-01-24 14:45:00,18684.617163447598,18736.387539946238,18648.87243877308,18722.285452020016,750.9851289392792
2023-01-24 15:00:00,18730.144191896154,18730.144191896154,18678.29460286364,18712.42788145243,755.1949198192419
2023-01-24 15:15:00,18715.63356158522,18773.67046539838,18689.737954317145,18728.632832803483,1282.5413628537144
2023-01-24 15:30:00,18730.002045414418,18786.11727083065,18697.00713785899,18720.684226659014,530.0638473976659
2023-01-24 15:45:00,18724.848190933324,18769.32970390611,18654.444178597983,18724.06696519684,626.7962179341896
2023-01-24 16:00:00,18722.658375801082,18787.744227568102,18666.49522660974,18724.45607515173,539.3011785873043
2023-01-24 16:15:00,18725.63066435339,18733.171026740787,18688.363987435267,18704.22385144348,571.7738588979068
2023-01-24 16:30:00,18708.726135073837,18792.98106596878,18679.133182721554,18720.89983321334,1528.7537002612187
2023-01-24 16:45:00,18720.460281207255,18741.27360866405,18653.098340230197,18705.427008505845,709.476131176559
2023-01-24 17:00:00,18704.68463362334,18756.53355594388,18679.831853728196,18718.36827141131,592.4484011498841
2023-01-24 17:15:00,18712.413092316292,18730.78330726214,18677.481411520756,18706.441245480273,1199.9067068947495
2023-01-24 17:30:00,18706.080820564912,18736.835833970657,18651.72385448331,18683.86112377624,654.5334216677045
2023-01-24 17:45:00,18686.533550876306,18751.97968599694,18678.55769253671,18691.593890036354,643.660528137208
2023-01-24 18:00:00,18696.637498459735,18696.637498459735,18642.226755162057,18680.392813066064,574.1714906225626
2023-01-24 18:15:00,18677.86110092356,18690.545147326397,18601.47961892932,18654.414358420214,698.3241679852362
2023-01-24 18:30:00,18647.770919521565,18666.699481117186,18639.844897681287,18651.6127601726,1028.3705565746886
2023-01-24 18:45:00,18643.647916648737,18677.1595162025,18603.583329618876,18652.535821674443,758.5685383234716
2023-01-24 19:00:00,18655.46122793802,18711.201983576197,18608.50387181309,18637.029584484953,1015.9796763120248
2023-01-24 19:15:00,18642.019491183783,18677.28362663037,18586.00633671693,18661.954323919,731.9021089914164
2023-01-24 19:30:00,18659.642566380568,18755.195938637553,18638.915488530994,18677.27375777226,1561.24353148051
2023-01-24 19:45:00,18679.65042822164,18720.15121383087,18660.15000415331,18694.09919105256,914.0661190742845
2023-01-24 20:00:00,18686.355010211264,18738.957674205867,18683.096900058626,18699.731475619687,1148.9780204536034
2023-01-24 20:15:00,18703.502798576686,18710.969471404336,18659.66206640102,18698.425553725778,1063.2910780356933
2023-01-24 20:30:00,18708.025952118198,18721.44592110891,18636.68199584941,18692.697282320332,776.8755153683201
2023-01-24 20:45:00,18690.416037768784,18703.027812774228,18670.186662401793,18686.86072827211,875.3147420803555
2023-01-24 21:00:00,18686.559157516633,18748.223646726463,18665.849411468556,18709.8745028297,1201.0559291708062
2023-01-24 21:15:00,18705.810933103854,18770.951111309903,18682.59251512238,18713.74625732506,610.7749174298807
2023-01-24 21:30:00,18716.074809761874,18794.69531900911,18660.87810868602,18735.21360086279,743.2134415494832
2023-01-24 21:45:00,18737.422595433374,18774.201570926503,18723.308421052254,18742.68764831113,652.9653806005923
2023-01-24 22:00:00,18753.10380484752,18775.636375163347,18653.431486650454,18722.41513943675,692.0395009095304
